txt, txt_kword, book_title, book_summery, book_keyword, Recommended_txt_similarity
컴퓨터 개발자로 취직하고 싶어 개발자 공부 하려면 어떻게 해야할까?,"['공부', '개발자', '컴퓨터']",인공지능 헬스케어 산업분야 취업가이드 ,"취업에 대한 책이 많이 있지만 각 개별 회사위주로 소개가 되있는 책이 다반사이다. 이에 반해 본 책은 산업별로 회사들을 묶어서 산업에 대해 공부를 하고 기본용어부터 각 산업에 속한 회사에 대해 숙지하고 산업 전반을 이해하여 취업에 대비할 수 있도록 준비를 하였다. 나무가 아닌 숲을 보고 준비를 하면 전체적인 취업준비에 도움이 될 것이다. 요즘 취업문턱이 어려워 지면서 취업 준비에 많은 어려움이 있는데 본 책을 통해 원하는 분야와 직무 취업에 도움이 되길 바란다. 인공지능 헬스케어 산업분야 취업가이드는 인공지능 헬스케어 분야와 관련된 회사와 직무, 산업에 대해 소개하였다.","['산업 대해 공부', '취업 준비 어려움']",0.125
컴퓨터 개발자로 취직하고 싶어 개발자 공부 하려면 어떻게 해야할까?,"['공부', '개발자', '컴퓨터']",아이랑 자동차여행 코스북,이제 더 이상 코로나 걱정 말고아이들과 안전한 자동차 여행을 떠나자! 차를 타고 떠나는 안전한 언택트 여행코로나 시대에 자동차 여행은 더욱 빛날 수밖에 없다. 차 내부 공간을 아늑하게 꾸며 우리 가족만의 식당 카페 휴식처 혹은 잠자리로도 이용해보자. 다른 이들과 접촉하지 않고 우리 차라는 안전한 공간에서 이동하고 먹고 쉬다 보면 어느새 자동차는 단순한 차 이상의 의미를 갖는다. 가족 드라이브 코스&여행지 600이제는 SNS을 뒤져 여행 계획을 짜느라 고생하지 않아도 된다. 이 책만 있으면 전국 600개 여행지를 완벽하고 안전하게 즐길 수 있다. 서울 근교부터 남해까지 언택트 자연 여행지부터 방역이 철저한 곳까지 모두 소개한다. 안전한 곳에서 여행하며 아이가 마음껏 에너지를 발산할 수 있다. 아이가 스스로 배우고 성장하는 여행여행을 떠나기 전에 아이와 함께 공부하고 준비할 수 있도록 도서 영화 등의 관련 자료를 소개한다. 이러한 사전 조사를 통해 아이는 여행지의 역사 스토리 관련 인물 등을 더 제대로 깊게 공부하며 흥미를 느끼게 된다. 부모님은 아이가 여행지에서 직접 눈으로 보고 체험하며 배울 수 있는 기회를 만들어주자. 부모님도 즐거운 여행가족 여행에서는 항상 모든 것을 아이 위주로 맞추게 되니 부모님이 힘든 때가 많다. 그래서 여행 중에 시원하게 달릴 수 있는 드라이브 코스를 함께 소개한다. 멋진 풍경을 감상하며 달리다 보면 어느새 스트레스가 풀린다.,"['제대로 공부 흥미', '코로나 시대 자동차']",0.125
요즘 청소년들의 관심은 무엇일까? 무엇을 좋아할까?,"['청소년', '요즘', '관심']",김 하사는 어떻게 20살에 해군 부사관이 됐을까?,"수상함 2년, 잠수함 3년 복무한 해군 부사관이 알려주는 해군의 모든 것!찬란한 환상부터 현실의 장벽까지! 고등학교 2학년 때 우연한 기회로 해군 군함을 타본 저자는 해군이라는 꿈을 꾸게 되었다. 두 차례 실패와 방황을 딛고, 저자는 해군이 되었다. 저자는 8년의 부사관 복무기간 중 2년은 수상함, 3년은 잠수함에서 복무했다. 해군 부사관으로서의 생활은 꿈꿔왔던 것보다 더 찬란했지만, 걱정했던 것보다 더 힘들기도 했다. 『김 하사는 어떻게 20살에 해군 부사관이 됐을까?』에는 해군 부사관 입대를 고민하는 청소년들, 예비 해군 부사관 후보생, 초임 부사관들을 위한 노하우가 담겨 있다. 해군에 입대하기 전에 어떤 준비를 해야 하는지,?어떻게 해군 생활에 잘 적응할 수 있는지를 저자의 경험에 비추어 풀었다. 이 책은 대학 진학이라는 길 외에 다른 선택지를 찾는 사람들에게 용기를 준다. 저자가 바로 그 선택을 했던 당사자이기 때문이다. 특히 해군 부사관을 염두에 두고 있다면 20살 저자가 했던 고민들과 결정, 해군 부사관을 선택하여 지금까지 겪어온 일들이 반드시 도움이 될 것이다.","['청소년 예비 해군', '해군 부사관 생활']",0.14285714285714285
요즘 청소년들의 관심은 무엇일까? 무엇을 좋아할까?,"['청소년', '요즘', '관심']",소프트웨어개발자 어떻게 되었을까?,"지금까지 이런 직업 가이드북은 없었다!“대한민국 각 분야 최고의 소프트웨어개발자들이 청소년의 관점으로 자신이 걸어온 길을 이야기해 준다.”『소프트웨어개발자 어떻게 되었을까?』는 엄마 아빠도 모르고 선생님도 몰랐던, 소프트웨어개발자 6인이 말하는 직업인의 이야기를 담은 책이다. 이하늘/정우현, 노현서, 김승율, 장봉균, 노우현, 권정윤 등 대한민국 다양한 분야에 6인의 커리어패스를 통해 리얼 소프트웨어개발자의 이야기를 들어본다.이 책은 학생들이 선호하는 다양한 직업들을 소개하고 그 분야 최고의 전문가가 된 6명을 인터뷰한 책이다. 이미 남들이 간 길을 가기보단 자신이 진정 원하는 길을 걸었고, 그런 순간들이 모이고 모여 각 분야 최고의 자리에 오를 수 있었던 전문가들의 일화를 최초로 소개한다.개발자는 시대적 트렌드에 빠르게 반응하면서 무한 학습능력과 언제든지 발전할 수 있는 원동력을 갖고 있어야 한다고 생각해요.-소프트스퀘어드 이하늘/정우현 개발자-뛰어난 개발자가 되기 위해서는 자기 상태를 스스로 항상 점검하고 더 발전할 방법을 찾아 노력할 필요가 있다고 생각해요.-크립텍트 CEO 노현서 개발자-웹 프론트엔드 개발자는 사용자의 인풋을 어떻게 처리해야 할지 그 모든 경우의 수를 다 따져야 하는데, 아무래도 꼼꼼한 사람이 더 잘할 수 있을 거라고 생각해요.-노우현 웹 프론트엔드 개발자-개발을 하면 할수록 배울 것, 공부할 것이 끊임없이 새로 나오더라고요. 공부하지 않고 배우지 않는다면 점점 도태될 수 밖에 없을 것 같아요.-김승율 애플리케이션 개발자-소프트웨어개발자는 긴 프로젝트를 마무리하고 큰 성취감을 얻을 수 있다는 점이 매력적이예요.-네모시스 솔루션개발팀 권정윤 개발자-소프트웨어개발자는 정말 많은 공부를 해야 한다는 점에서 힘들 때가 있어요. 회사는 다양하고, 그 회사마다 원하는 소프트웨어 개발이 다르기 때문에 다뤄보지 않은 언어를 써야 할 때도 있어요.-장봉균 웹 개발자-이 책에 등장하는 직업인들은 단순히 자신의 이야기를 전하기만 하는 것이 아니라, 직업을 결정하거나 중요한 선택을 하던 순간 어떠한 결정을 했는지, 왜 지금의 일을 하게 되었는지를 자세히 설명해주며 학생들도 함께 생각해 볼 수 있는 질문들을 던진다. 각 직업인들의 다양한 커리어패스를 통해 그들이 현재의 직업을 갖기까지 어떤 일들을 거쳐 왔는지 확인할 수 있으며 그들의 과거와 현재가 학생 자신과는 얼마나 관련이 있는지도 비교해 볼 수 있다. ‘어떻게 되었을까?’ 시리즈는 단순한 직업가이드북을 넘어 각 학교의 진로 교사들이 워크북을 이용하여 수업 시간에 실제로 활용할 수 있도록 도와주는 교재가 될 것이다.","['최고 소프트웨어 개발자', '소프트웨어 개발자 청소년']",0.16666666666666666
요즘 청소년들의 관심은 무엇일까? 무엇을 좋아할까?,"['청소년', '요즘', '관심']",기쁨과 위안을 주는 멋진 직업 셰프,"청소년들의 진로와 직업 탐색을 위한 잡프러포즈 서른세 번째 시리즈!『기쁨과 위안을 주는 멋진 직업 셰프』셰프는 음식을 통해 상대방을 즐겁게 해주고 위로를 주는 멋진 직업입니다. 새하얀 조리복을 입고 머리에는 높다란 토크를 쓴 셰프의 모습이 멋져 보였고, 매혹적인 자태의 디저트를 보며 요리의 아름다움에 흠뻑 빠져 이 일을 시작했다는 저자처럼 일을 통해 사람들에게 기쁨과 위안을 주고 싶은 멋진 직업을 꿈꾸는 청소년들에게 셰프를 프러포즈합니다.","['위안 직업 셰프', '직업 청소년 셰프']",0.16666666666666666
요즘 청소년들의 관심은 무엇일까? 무엇을 좋아할까?,"['청소년', '요즘', '관심']",제주 미식 여행,제주 미식 여행의 바이블고기국수부터 오마카세까지 여행자 맛집부터 스타 셰프의 음식점까지제주에 사는 여행작가 네 명이 당신을 미식 여행의 세계로 안내한다. 〈제주 미식 여행〉은 제주도 여행자를 위한 미식 가이드북이다. 제주에서 꼭 가야 할 최고 식당 130곳과 디저트 카페와 베이커리 17곳을 담았다. 인기 절정의 여행자 맛집 스타 셰프가 운영하는 음식점 도민들이 추천하는 로컬 식당 요즘 뜨는 트렌디한 맛집 여기에 더해 이름난 디저트 카페와 빵지 순례 명소로 알려진 베이커리까지 빠짐없이 취재했다. 동서남북 제주도 전역을 골고루 취재해 어디에 있든 자동차로 5~10분이면 최고 맛집에 도착할 수 있다. 이게 끝이 아니다. 계절 따라 꼭 먹어야 할 제철 해산물 현지인이 추천하는 ‘찐’ 로컬음식 요즘 여행자 사이에서 새롭게 뜨는 음식 빅데이터가 말해주는 음식 종류별 베스트 맛집까지 제주도 미식 여행에 필요한 거의 모든 정보를 꼼꼼하게 담았다. 입은 물론 영혼까지 행복해지는 시간 제주 미식의 세계로 당신을 초대한다.,"['식당 요즘 트렌디', '최고 식당 디저트']",0.14285714285714285
요즘 청소년들의 관심은 무엇일까? 무엇을 좋아할까?,"['청소년', '요즘', '관심']",북한산 둘레길,1분 1초까지 계산하며 바쁘게 살아가는 현대인들. 이제는 세계인들이 안다는 '빨리빨리'라는 말처럼 요즘 한국인들에겐 '여유'가 없다. 심지어 근처 공원을 산책하는 사람들조차 걷기에 바쁘다. 천천히 주위를 둘러보며 여유를 갖고 즐기는 걷기는 몸 건강뿐 아니라 정신 건강에도 도움을 준다. 이러한 걷기를 즐기기에 북한산 둘레길은 더할 나위 없이 좋은 장소다.이 책은 이러한 북한산 둘레길과 둘레길과 연결된 산행코스인 오름길을 즐기는데 꼭 필요한 정보들을 담아냈다. 각 코스별 개요와 코스별로 중요한 장소와 볼거리를 사진과 함께 자세하게 설명하고 산행 후 즐길 수 있는 먹거리 식당들에 대한 정보도 수록하였다. 그리고 코스맵으로 전체적인 지도를 넣어 자신의 위치를 파악하기 쉽도록 하였다. 플러스 코너는 둘레길 외에 주변의 관광명소를 소개한 코너로 둘레길 근처에 있는 관광명소를 둘러보는 것도 이 책을 활용하는 좋은 방법이 될 것이다. 무엇보다 이 책의 강점은 각 코스의 총거리와 소요시간 소요칼로리 난이도를 알려주고 있어 자신의 체력에 맞는 트레킹 코스를 선택하는 데 도움을 준다.,"['요즘 한국인 여유', '걷기 건강 정신']",0.125
요즘 청소년들의 관심은 무엇일까? 무엇을 좋아할까?,"['청소년', '요즘', '관심']",한국고전소설 40,수능ㆍ논술ㆍ내신을 위한 필독서!과거는 현재를 성찰하고 미래를 설계할 수 있는 거울이다. 특히 고전문학은 옛 조상들이 살아가는 모습을 그대로 담고 있어 역사적으로도 큰 의미가 있다. 인생에서 중요한 시기를 지나고 있는 청소년들에게 고전문학은 꼭 읽어야 할 필독서이다.『한국고전소설 40』은 중고생들의 교과서에 수록된 고전문학 작품을 중심으로 구성하였으며 쉽고 자세한 이해를 돕기 위해 상세한 해설을 함께 실었다. 내용을 무리없이 이해할 수 있는 수준에서 원문의 맛을 살렸기에 더욱 재미있게 읽을 수 있다. 엄선된 한국 고전문학 40편은 청소년들이 교양을 쌓고 논리력을 향상시킬 수 있도록 도움을 줄 것이다.,"['교과서 수록 문학', '문학 청소년 교양']",0.14285714285714285
요즘 청소년들의 관심은 무엇일까? 무엇을 좋아할까?,"['청소년', '요즘', '관심']",양심 고백,2018년 출판계를 강타한 소설 『회색 인간』의 작가 김동식 신작 단편 소설집. 김동식 작가가 2년간 쏟아낸 400여 편의 이야기 가운데 경쟁과 물신 풍조가 팽배한 현대 사회의 딜레마를 보여주는 26편의 이야기를 실었다. 인간에 평점이 매겨지는 세상 자살하려는 청소년을 구하는 마법사 부자 노인과 가난한 청년의 딜레마 등 일상 속에서 만날 수 있는 다양한 상황을 배경으로 낯선 상상력을 펼쳐냈다.,"['이야기 가운데 경쟁', '자살 청소년 마법사']",0.125
요즘 청소년들의 관심은 무엇일까? 무엇을 좋아할까?,"['청소년', '요즘', '관심']",까칠한 재석이가 사라졌다,가장 한국적인 청소년 성장소설! 한국 청소년 소설의 새로운 지평을 연고정욱 작가의 [까칠한 재석이] 시리즈 첫 번째 이야기!출간 직후부터 청소년이 가장 읽고 싶은 소설로 주목받으며 대한민국 청소년에게 가장 사랑받는 학생 캐릭터인 재석이를 탄생시킨 [까칠한 재석이] 시리즈의 첫 번째 이야기다. 『까칠한 재석이가 사라졌다』는 『가방 들어주는 아이』로 사랑받은 고정욱 작가의 첫 번째 청소년 성장소설로 특히 심혈을 기울인 작품이다. 그의 동화를 읽고 자란 청소년들이 그의 성장소설을 만난다는 건 특별하고 의미 있는 경험이 아닐 수 없다.『까칠한 재석이가 사라졌다』는 가장 한국적인 청소년 성장소설이라는 데에 큰 의미가 있다. 주인공 재석은 가정불화와 가난을 겪으며 성격이 ‘까칠한’ 열일곱의 고등학생이다. 게다가 폭력서클에서 내로라할 만큼 싸움꾼이다. 그런데 어느 날 폭행 현장에 있었다는 이유로 교장의 명령을 받아 ‘자원봉사’도 아닌 전과자에게나 내려지는 ‘사회봉사’ 명령을 받는다. 봉사 장소는 다름 아닌 노인복지관.재석은 봉사를 하면서 장애가 있는 사람들과 노인들을 통해 어떤 힘든 상황에서도 좌절하지 않는 ‘끈기와 의지’를 배우게 된다. 또 몸이 불편한 의족과 의수를 갖고 있으면서도 어렵고 힘든 사람들을 가르치며 자신과 끊임없이 싸우는 부라퀴의 모습은 재석의 변화에 동기를 부여한다. 또 부라퀴의 손녀딸 보담이를 만나면서 좋지 않은 습관을 버리고 건전한 이성교제 그리고 책을 통해 세상과 소통하는 법을 배우면서 꿈을 키우게 된다. 그렇게 자신보다 더 큰 어려움에 처한 사람들도 엄청난 의지와 노력으로 변화하려는 모습을 보면서 재석은 조금씩 변화되고 성장한다.,"['한국 청소년 소설', '소설 주목 대한민국']",0.14285714285714285
요즘 청소년들의 관심은 무엇일까? 무엇을 좋아할까?,"['청소년', '요즘', '관심']",까칠한 재석이 1~6권 세트,『까칠한 재석이 6권 세트』는 가장 한국적인 청소년 소설이라는 평가를 받으며 50만 부의 판매고를 기록한 학교폭력과 문제아 학생의 변화를 다룬 『까칠한 재석이가 사라졌다』 청소년 사이에서 문화 트렌드로 자리 잡은 오디션 열풍의 문제점을 꼬집은 『까칠한 재석이가 돌아왔다』 요즘 학생들 사이에서 가장 뜨거운 감자라고 할 수 있는 ‘이성교제’와 ‘청소년 성문화’를 소재로 한 세 번째 이야기 『까칠한 재석이가 열받았다』 ‘외모지상주의’가 만연한 세상 속에서 자기다움을 잃지 않는 것 자기 개성의 아름다움에 관하여 생각해볼 수 있는 주제를 담아낸 『까칠한 재석이가 달라졌다』 학생들 간의 ‘왕따 문제’를 정면으로 다룬 『까칠한 재석이가 폭발했다』 게임에 빠진 청소년들의 여러 실태와 어려움 미래의 꿈까지 제시한 『까칠한 재석이가 결심했다』를 묶어 독자들이 더욱 편하게 고정욱 작가의 성장소설을 편하게 만나볼 수 있도록 만들어졌다.,"['한국 청소년 소설', '고정욱 작가 성장']",0.125
요즘 청소년들의 관심은 무엇일까? 무엇을 좋아할까?,"['청소년', '요즘', '관심']",시간을 파는 상점 (10주년 한정특별판),시간이 기다려주지 않는다면 우리가 그 시간을 먼저 손에 쥐면 된다!세상에서 가장 가치 있는 ‘지금’에 대한 이야기김선영의 『시간을 파는 상점』 출간 10주년 기념 특별판국내 청소년문학의 오랜 스테디셀러 『시간을 파는 상점』이 출간 10주년을 기념하여 새롭게 개정되었다. 10년이 지났지만 이 소설이 출간 당시 우리에게 전하고자 했던 메시지의 울림은 여전히 생생하게 책 속에 담겨 있음을 확인할 수 있을 것이다. 주인공 온조는 재화나 물질적 가치에 대한 질문 끝에 ‘시간’의 가치에 대해 생각하기에 이르고 ‘시간을 파는 상점’이라는 인터넷 카페를 개업한다. 그곳에 들어온 첫 번째 의뢰는 같은 학교 학생의 도난사건이었다. 곤란에 처한 온조는 의뢰를 거절하려 하지만 이미 지나가 버린 시간은 돌아오지 않듯 사건 역시도 돌이킬 수 없어지는 흐름이었다. 이 소설의 중심 사건은 도난사건이지만 이외에도 주인 잃은 편지 배달 손자와 할아버지 간의 갈등 해결 소소한 고민 상담 등 다양한 사건들이 등장하고 있다. 이를 통해 온조와 소설 속 인물들뿐만 아니라 이 글을 읽은 수많은 독자 역시도 물질적인 가치가 가장 값진 것만은 아니라는 사실을 느낄 수 있을 것이다. 지금에 대한 확신이 없거나 두려움이 앞서는 사람들에게 『시간을 파는 상점』이 내미는 손길은 가장 가치 있는 순간으로 오랫동안 기억될 것이라 믿는다.,"['국내 청소년 문학', '세상 가장 가치']",0.125
요즘 청소년들의 관심은 무엇일까? 무엇을 좋아할까?,"['청소년', '요즘', '관심']",꺼삐딴 리,한국을 대표하는 명불허전 작가들의 명불허전 작품들을 엄선하여 모은 '사피엔스 한국문학 중.단편소설'. 작가의 대표작은 물론 기존 선집에서 잘 다루어지지 않은 희귀작이나 작가의 독특한 작품 세계를 드러내는 문제작까지 두루 다루어 다양한 문학 체험이 필요한 청소년부터 한국 문학의 정수를 만끽하고 싶은 성인에 이르기까지 모두가 부담 없이 읽을 수 있도록 구성하였다.26권은 전후 현실을 배경으로 다양한 인물 군상의 면면을 객관적인 시선으로 담담하게 묘사하는 데 그치지 않고 보편적인 인간성의 탐구에까지 나아간 전광용의 대표작 모음이다. 일제 강점기에는 친일파 해방 이후에는 친소파(북한 땅에서) 그리고 6.25 전쟁을 겪은 후에 남한에 정착해서는 친미파로 살아가는 한 인물을 통해 우리 역사의 비틀린 모습을 담담하게 조명한 '꺼삐딴 리' 외에 '사수' '흑산도'가 수록되어 있다.,"['청소년 한국 문학', '두루 문학 체험']",0.14285714285714285
요즘 청소년들의 관심은 무엇일까? 무엇을 좋아할까?,"['청소년', '요즘', '관심']",날마다 만우절,『괭이부리말 아이들』의 작가 김중미의 첫 청소년소설집파수꾼처럼 든든히 우리 곁을 지켜 온 작가 김중미의 새 소설집 『조커와 나』가 2013년 창비청소년문학 시리즈 첫 권으로 출간되었다. 『조커와 나』는 이 시대 10대들이 처한 다양한 폭력의 양상을 작가 특유의 담담하면서도 무게감 있는 문장과 묵직한 주제 의식으로 담아내 뭉클한 감동을 전한다. 또한 김중미 작가가 펴내는 첫 번째 청소년소설집이라는 점에서 독자들이 거는 기대는 남다를 것이다. 계간 『창비어린이』를 통해 발표된 두 편의 작품(「불편한 진실」「꿈을 지키는 카메라」)과 『또야 너구리의 심부름』(창비 2002)에 실렸던 「희망」을 개작한 「주먹은 거짓말이다」 외에도 신작 두 편이 실려 있어 더욱 눈길을 끈다. '폭력'이라는 공통된 주제를 두고 변주되는 이 소설집을 통해 작가는 소수의 용기로 폭력을 끊을 수 없는 현실을 이야기한다. 그러나 동시에 작가는 그렇다고 해서 세상을 탓하며 불의에 눈감아 버려서는 안 되며 한 사람 또 한 사람의 작은 용기와 회심이 모여 언젠가는 이 사회가 바뀔 수 있다는 ‘희망’을 힘주어 말한다. 폭력을 이기는 내 안의 용기를 들여다 보기를 권하는 이 소설집은 특히 청소년 독자들에게  힘으로 이기지 않고 희망으로 이기는 법을 생각하게 한다.,"['청소년 소설 독자', '중미 청소년 소설']",0.16666666666666666
요즘 청소년들의 관심은 무엇일까? 무엇을 좋아할까?,"['청소년', '요즘', '관심']",모두가 회전목마를 탄다,“이것이 진짜 90년대생의 이야기다!”2년 만에 돌아온 ‘활자 맛집’ 90년대생 이묵돌이 쓴 가장 거짓 없는 시대의 자화상“요즘 젊은이들은 버릇이 없다.” 기원전 1700년 수메르 시대의 점토판에 기록되어 있는 말이다. 그리고 오늘날의 대한민국 가정에서 학교에서 직장에서 소위 ‘MZ세대’라 불리는 젊은이들이 가장 많이 듣는 말이기도 하다. 정작 본인들은 MZ세대라는 정체성을 부인하지만 어쩔 수 없다. 이미 윗세대에서 그렇게 생각하기로 했다면 그런 것일 수밖에.그런데 여기 정말 버릇없는 90년대생 작가가 있다. 어렵게 들어간 대학은 자퇴하고 번듯한 직장을 구하기는커녕 알바를 전전하며 글이나 쓰고 제대로 문학을 배운 것도 아니면서 소설을 써서 벌써 여러 권의 책을 출간했다. 그가 쓰는 소설도 버릇없기는 마찬가지다. 윗세대의 권위를 조롱하고 위선을 폭로하며 그들이 만든 사회 구조가 가지지 못한 자에게 얼마나 폭력적인지 고발한다. 동시에 그 시스템에서 살아남기 위해 고군분투하는 젊꼰들과 자본주의 노예들이 어떻게 서로의 꿈과 희망을 짓밟는지 낱낱이 드러낸다. 정말 읽으면 읽을수록 불편하기 짝이 없다.그럼에도 이묵돌의 소설을 기다리고 열렬하게 환영하는 목소리가 심상치 않다. 그의 소설은 두 가지에 충실하다. 재미와 사명. ‘활자 맛집’이라는 별명답게 그의 소설은 기승전결 서사적 완성도뿐만 아니라 트렌드를 관통하는 날카로움과 함께 살아가기 위해 서로의 어깨를 내어주는 사람들의 끈끈한 연대가 담겨 있어 재미와 소설적 사명을 동시에 충족시킨다. 오랫동안 기다려왔다. 이묵돌이 3년에 걸쳐 쓴 최고의 작품만을 모은 소설집 『모두가 회전목마를 탄다』를 당장 펼쳐보자. 단언컨대 이 버릇없는 책은 당신의 기대를 결코 실망시키지 않을 것이다.,"['대한민국 가정 학교', '요즘 젊은이 버릇']",0.125
요즘 청소년들의 관심은 무엇일까? 무엇을 좋아할까?,"['청소년', '요즘', '관심']",혈의 누,이번에 발행된 <한국문학전집>은 달라진 문학 환경에 맞도록 내실 있고 권위를 갖춘 내용으로 꾸며졌으며 시대를 뛰어넘는 우리 문학의 정본 전집으로 자리매김해 한국 문학의 전통을 계승하고 발전시키는 데 한몫을 할 것이다. 또한 특정 독자층만을 대상으로 한 것이 아니라 중·고등학생부터 대학생 일반인에 이르기까지 한국 문학에 관심을 가진 모든 독자들이 접근할 수 있도록 했다. 이를 위해서 기존의 범람하는 전집류와 철저히 차별성을 두어 구성 편집했다.이 책은 이인직의 대표작 「혈의 누」 「귀의 성」 「은세계」를 수록하고 한국 근대 소설의 형성 과정에서 「혈의 누」가 차지하는 위상 만세보 연재 당시 독특한 표기 방식에 감춰진 이야기 상업적인 목적의 단행본으로 간행되면서 드러나는 매체의 속성에 따른 텍스트와 문체의 변화 등을 작품 해설에서 자세히 밝히고 있다.,"['한국 문학 관심', '일반인 한국 문학']",0.16666666666666666
요즘 청소년들의 관심은 무엇일까? 무엇을 좋아할까?,"['청소년', '요즘', '관심']",까칠한 재석이가 돌아왔다,“우리는 무엇을 향해 가고 있는 걸까?”꿈을 향한 재석과 친구들의 거침없는 날갯짓청소년이 가장 읽고 싶은 소설 [까칠한 재석이 시리즈]의 두 번째 이야기![까칠한 재석이]는 가장 한국적인 청소년 소설이라는 평가와 함께 50만 독자에게 선택받은 시리즈다. 가장 한국적인 청소년 소설이라는 평가를 받으며 20만 부의 판매고를 기록한 『까칠한 재석이가 사라졌다』의 후속편 『까칠한 재석이가 돌아왔다』는 최근 청소년들 사이에 돌풍을 일으키며 하나의 문화 트렌드로 자리 잡은 스타 오디션을 배경으로 재석과 보담 민성과 향금이 진정한 꿈과 인생 목표를 찾아가는 여정을 그린다. 한편 ‘대학 진학’이라는 목표를 정한 재석은 괴짜 국어선생 김태호와의 인연을 계기로 ‘제대로 된 글쓰기’에 도전한다. 독서나 글쓰기의 기본기가 전혀 없는 재석은 처음에는 초등학생 수준의 문장을 써내다가 차츰 자신의 생각이나 느낌 주장을 글로 표현하는 법을 익혀 나간다. 이렇게 자신의 감정과 고민을 털어버릴 또 하나의 배출구를 찾은 재석은 한층 성숙하고 배려 깊은 인물로 거듭나지만 친구들에게 닥친 위험 앞에서는 예의 까칠함과 저돌적인 기질을 고스란히 드러낸다.,"['한국 청소년 소설', '청소년 가장 소설']",0.16666666666666666
